1, 24, 0.10805153846740723, 0.10806059837341309, 23, 23, 0.9999793, 0.0, 0.0, 0.343315452337265, 0.343315452337265, 0.0, 0.0, 'Random', 0.001
2, 91, 0.2658412456512451, 0.3747267723083496, 67, 90, 0.999919, 1.0, 0.5, 0.35319074988365173, 0.3482531011104584, 0.0, 0.0, 'Random', 0.001
3, 114, 0.08221912384033203, 0.45781517028808594, 23, 113, 0.9998983, 0.0, 0.3333333333333333, 0.3401496708393097, 0.34555195768674213, 0.0, 0.0, 'Random', 0.001
4, 232, 0.45034003257751465, 0.9090442657470703, 118, 231, 0.9997921, 2.0, 0.75, 0.3448157012462616, 0.345367893576622, 0.0, 0.0, 'Random', 0.001
5, 255, 0.06850981712341309, 0.978187084197998, 23, 254, 0.9997714, 0.0, 0.6, 0.3357892632484436, 0.34345216751098634, 0.0, 0.0, 'Random', 0.001
6, 278, 0.08015656471252441, 1.0587739944458008, 23, 277, 0.9997507, 0.0, 0.5, 0.3472607135772705, 0.3440869251887004, 0.0, 0.0, 'Random', 0.001
7, 349, 0.2099771499633789, 1.2694082260131836, 71, 348, 0.9996868, 1.0, 0.5714285714285714, 0.35671529173851013, 0.3458909775529589, 0.0, 0.0, 'Random', 0.001
8, 372, 0.0713949203491211, 1.3411755561828613, 23, 371, 0.9996661, 0.0, 0.5, 0.30788031220436096, 0.34113964438438416, 0.0, 0.0, 'Random', 0.001
9, 395, 0.07146477699279785, 1.4134109020233154, 23, 394, 0.9996454, 0.0, 0.4444444444444444, 0.3136805295944214, 0.33808863162994385, 0.0, 0.0, 'Random', 0.001
10, 418, 0.07030081748962402, 1.4844639301300049, 23, 417, 0.9996247, 0.0, 0.4, 0.3199206292629242, 0.3362718313932419, 0.0, 0.0, 'Random', 0.001
11, 487, 0.3388252258300781, 1.8239564895629883, 69, 486, 0.9995626, 1.0, 0.45454545454545453, 0.36111706495285034, 0.33853048898956994, 0.0, 0.0, 'Random', 0.001
12, 559, 0.22644448280334473, 2.050978660583496, 72, 558, 0.9994978, 1.0, 0.5, 0.3525184988975525, 0.3396961564819018, 0.0, 0.0, 'Random', 0.001
13, 582, 0.0747072696685791, 2.1263644695281982, 23, 581, 0.9994771, 0.0, 0.46153846153846156, 0.3339371085166931, 0.33925315279227036, 0.0, 0.0, 'Random', 0.001
14, 605, 0.07388472557067871, 2.2009313106536865, 23, 604, 0.9994564, 0.0, 0.42857142857142855, 0.3290146291255951, 0.33852182967322214, 0.0, 0.0, 'Random', 0.001
15, 729, 0.39710426330566406, 2.598735809326172, 124, 728, 0.9993448, 2.0, 0.5333333333333333, 0.36022651195526123, 0.33996880849202477, 0.0, 0.0, 'Random', 0.001
16, 798, 0.21892380714416504, 2.8183376789093018, 69, 797, 0.9992827, 1.0, 0.5625, 0.3696698248386383, 0.3418251220136881, 0.0, 0.0, 'Random', 0.001
17, 870, 0.2025902271270752, 3.0215213298797607, 72, 869, 0.9992179, 1.0, 0.5882352941176471, 0.3525184988975525, 0.34245414418332715, 0.0, 0.0, 'Random', 0.001
18, 941, 0.2033994197845459, 3.2255043983459473, 71, 940, 0.999154, 1.0, 0.6111111111111112, 0.34034836292266846, 0.3423371563355128, 0.0, 0.0, 'Random', 0.001
19, 964, 0.06702160835266113, 3.293180465698242, 23, 963, 0.9991333, 0.0, 0.5789473684210527, 0.33686190843582153, 0.34204898539342377, 0.0, 0.0, 'Random', 0.001
20, 987, 0.06974363327026367, 3.363602638244629, 23, 986, 0.9991126, 0.0, 0.55, 0.3409017026424408, 0.3419916212558746, 0.0, 0.0, 'Random', 0.001
21, 1010, 0.07997870445251465, 3.4442121982574463, 23, 1009, 0.9990919, 0.0, 0.5238095238095238, 0.3472607135772705, 0.34224253041403635, 0.0, 0.0, 'Random', 0.001
22, 1128, 0.3466036319732666, 3.791534423828125, 118, 1127, 0.9989857, 2.0, 0.5909090909090909, 0.3388001620769501, 0.34208605912598694, 0.0, 0.0, 'Random', 0.001
23, 1149, 0.05935359001159668, 3.8515686988830566, 21, 1148, 0.9989668, 0.0, 0.5652173913043478, 0.3351667523384094, 0.3417852197004401, 0.0, 0.0, 'Random', 0.001
24, 1170, 0.05909132957458496, 3.911296844482422, 21, 1169, 0.9989479, 0.0, 0.5416666666666666, 0.3282299339771271, 0.3412204161286354, 0.0, 0.0, 'Random', 0.001
25, 1193, 0.06356024742126465, 3.975543260574341, 23, 1192, 0.9989272, 0.0, 0.52, 0.3293968439102173, 0.3407474732398987, 0.0, 0.0, 'Random', 0.001
26, 1216, 0.07560253143310547, 4.051762819290161, 23, 1215, 0.9989065, 0.0, 0.5, 0.3698769509792328, 0.3418678377683346, 0.0, 0.0, 'Random', 0.001
