1, 70, 0.22102975845336914, 0.2210381031036377, 69, 69, 0.9999379, 1.0, 1.0, 0.36111706495285034, 0.36111706495285034, 0.0, 0.0, 'Random', 0.001
2, 120, 0.1501908302307129, 0.3718874454498291, 50, 119, 0.9998929, 1.0, 1.0, 0.352715402841568, 0.35691623389720917, 0.0, 0.0, 'Random', 0.001
3, 192, 0.21284151077270508, 0.585357666015625, 72, 191, 0.9998281, 1.0, 1.0, 0.3527736961841583, 0.3555353879928589, 0.0, 0.0, 'Random', 0.001
4, 215, 0.07057642936706543, 0.6565957069396973, 23, 214, 0.9998074, 0.0, 0.75, 0.35613778233528137, 0.3556859865784645, 0.0, 0.0, 'Random', 0.001
5, 238, 0.13002824783325195, 0.7873356342315674, 23, 237, 0.9997867, 0.0, 0.6, 0.3490731418132782, 0.3543634176254272, 0.0, 0.0, 'Random', 0.001
6, 261, 0.08091568946838379, 0.8692152500152588, 23, 260, 0.999766, 0.0, 0.5, 0.3429478704929352, 0.3524608264366786, 0.0, 0.0, 'Random', 0.001
7, 284, 0.06951284408569336, 0.9393739700317383, 23, 283, 0.9997453, 0.0, 0.42857142857142855, 0.33387044072151184, 0.3498050570487976, 0.0, 0.0, 'Random', 0.001
8, 307, 0.0694875717163086, 1.0094265937805176, 23, 306, 0.9997246, 0.0, 0.375, 0.3436746895313263, 0.3490387611091137, 0.0, 0.0, 'Random', 0.001
9, 330, 0.06855154037475586, 1.078660488128662, 23, 329, 0.9997039, 0.0, 0.3333333333333333, 0.3423415422439575, 0.3482946256796519, 0.0, 0.0, 'Random', 0.001
10, 353, 0.06905579566955566, 1.148237943649292, 23, 352, 0.9996832, 0.0, 0.3, 0.35073524713516235, 0.3485386878252029, 0.0, 0.0, 'Random', 0.001
11, 376, 0.08147740364074707, 1.23036789894104, 23, 375, 0.9996625, 0.0, 0.2727272727272727, 0.3450770676136017, 0.3482239950786937, 0.0, 0.0, 'Random', 0.001
12, 472, 0.2841317653656006, 1.5149264335632324, 96, 471, 0.9995761, 2.0, 0.4166666666666667, 0.350251168012619, 0.34839292615652084, 0.0, 0.0, 'Random', 0.001
13, 495, 0.0704188346862793, 1.5859873294830322, 23, 494, 0.9995554, 0.0, 0.38461538461538464, 0.3297361135482788, 0.3469577867251176, 0.0, 0.0, 'Random', 0.001
14, 518, 0.06990385055541992, 1.6565454006195068, 23, 517, 0.9995347, 0.0, 0.35714285714285715, 0.3297390341758728, 0.345727875828743, 0.0, 0.0, 'Random', 0.001
15, 541, 0.06931161880493164, 1.7264676094055176, 23, 540, 0.999514, 0.0, 0.3333333333333333, 0.33951354026794434, 0.34531358679135643, 0.0, 0.0, 'Random', 0.001
16, 564, 0.0817863941192627, 1.808908224105835, 23, 563, 0.9994933, 0.0, 0.3125, 0.3394431173801422, 0.3449466824531555, 0.0, 0.0, 'Random', 0.001
17, 587, 0.08433723449707031, 1.8939063549041748, 23, 586, 0.9994726, 0.0, 0.29411764705882354, 0.33491894602775574, 0.3443568156046026, 0.0, 0.0, 'Random', 0.001
18, 608, 0.1230771541595459, 2.018541097640991, 21, 607, 0.9994537, 0.0, 0.2777777777777778, 0.3278483748435974, 0.34343968000676894, 0.0, 0.0, 'Random', 0.001
19, 631, 0.07454776763916016, 2.0941481590270996, 23, 630, 0.999433, 0.0, 0.2631578947368421, 0.3435063362121582, 0.34344318822810527, 0.0, 0.0, 'Random', 0.001
20, 652, 0.0637826919555664, 2.1585850715637207, 21, 651, 0.9994141, 0.0, 0.25, 0.35391566157341003, 0.3439668118953705, 0.0, 0.0, 'Random', 0.001
21, 675, 0.07924246788024902, 2.2383334636688232, 23, 674, 0.9993934, 0.0, 0.23809523809523808, 0.3457648456096649, 0.3440524325484321, 0.0, 0.0, 'Random', 0.001
22, 698, 0.07154369354248047, 2.310492753982544, 23, 697, 0.9993727, 0.0, 0.22727272727272727, 0.351112961769104, 0.3443733656948263, 0.0, 0.0, 'Random', 0.001
23, 721, 0.09441852569580078, 2.405324697494507, 23, 720, 0.999352, 0.0, 0.21739130434782608, 0.34518277645111084, 0.3444085574668387, 0.0, 0.0, 'Random', 0.001
24, 742, 0.08171439170837402, 2.4876816272735596, 21, 741, 0.9993331, 0.0, 0.20833333333333334, 0.3425759971141815, 0.34433220078547794, 0.0, 0.0, 'Random', 0.001
25, 765, 0.0672297477722168, 2.55558705329895, 23, 764, 0.9993124, 0.0, 0.2, 0.3563534915447235, 0.34481305241584775, 0.0, 0.0, 'Random', 0.001
26, 788, 0.07938385009765625, 2.6356093883514404, 23, 787, 0.9992917, 0.0, 0.19230769230769232, 0.34987929463386536, 0.3450079078857715, 0.0, 0.0, 'Random', 0.001
27, 811, 0.07079935073852539, 2.707005500793457, 23, 810, 0.999271, 0.0, 0.18518518518518517, 0.3386552035808563, 0.34477262254114505, 0.0, 0.0, 'Random', 0.001
28, 834, 0.08907413482666016, 2.79667067527771, 23, 833, 0.9992503, 0.0, 0.17857142857142858, 0.3417494595050812, 0.3446646524327142, 0.0, 0.0, 'Random', 0.001
29, 857, 0.06836414337158203, 2.8656108379364014, 23, 856, 0.9992296, 0.0, 0.1724137931034483, 0.3464209735393524, 0.34472521522949484, 0.0, 0.0, 'Random', 0.001
30, 880, 0.0688316822052002, 2.9350597858428955, 23, 879, 0.9992089, 0.0, 0.16666666666666666, 0.3495260775089264, 0.34488524397214254, 0.0, 0.0, 'Random', 0.001
31, 903, 0.0831913948059082, 3.0187900066375732, 23, 902, 0.9991882, 0.0, 0.16129032258064516, 0.35453376173973083, 0.34519648648077444, 0.0, 0.0, 'Random', 0.001
32, 926, 0.0715799331665039, 3.0910139083862305, 23, 925, 0.9991675, 0.0, 0.15625, 0.3413936197757721, 0.3450776468962431, 0.0, 0.0, 'Random', 0.001
33, 947, 0.06770157814025879, 3.159114122390747, 21, 946, 0.9991486, 0.0, 0.15151515151515152, 0.331889808177948, 0.34467801541993115, 0.0, 0.0, 'Random', 0.001
34, 970, 0.07757854461669922, 3.2373485565185547, 23, 969, 0.9991279, 0.0, 0.14705882352941177, 0.3480605185031891, 0.34477750080473285, 0.0, 0.0, 'Random', 0.001
35, 991, 0.09316849708557129, 3.3311190605163574, 21, 990, 0.999109, 0.0, 0.14285714285714285, 0.34535422921180725, 0.3447939787592207, 0.0, 0.0, 'Random', 0.001
36, 1014, 0.08167243003845215, 3.414308547973633, 23, 1013, 0.9990883, 0.0, 0.1388888888888889, 0.3474160134792328, 0.3448668130569988, 0.0, 0.0, 'Random', 0.001
37, 1035, 0.06455612182617188, 3.4795243740081787, 21, 1034, 0.9990694, 0.0, 0.13513513513513514, 0.3235960304737091, 0.3442919270412342, 0.0, 0.0, 'Random', 0.001
38, 1086, 0.15027093887329102, 3.6303813457489014, 51, 1085, 0.9990235, 1.0, 0.15789473684210525, 0.35017865896224976, 0.3444468410391557, 0.0, 0.0, 'Random', 0.001
39, 1138, 0.14941716194152832, 3.7804574966430664, 52, 1137, 0.9989767, 1.0, 0.1794871794871795, 0.35558196902275085, 0.34473235714129913, 0.0, 0.0, 'Random', 0.001
40, 1161, 0.06591677665710449, 3.8469884395599365, 23, 1160, 0.998956, 0.0, 0.175, 0.33456534147262573, 0.3444781817495823, 0.0, 0.0, 'Random', 0.001
41, 1184, 0.07841086387634277, 3.9260919094085693, 23, 1183, 0.9989353, 0.0, 0.17073170731707318, 0.34462860226631165, 0.3444818505426733, 0.0, 0.0, 'Random', 0.001
42, 1207, 0.07301092147827148, 3.9997453689575195, 23, 1206, 0.9989146, 0.0, 0.16666666666666666, 0.33632686734199524, 0.34428768427599044, 0.0, 0.0, 'Random', 0.001
43, 1230, 0.0675513744354248, 4.0679240226745605, 23, 1229, 0.9988939, 0.0, 0.16279069767441862, 0.34528523683547974, 0.34431088317272274, 0.0, 0.0, 'Random', 0.001
44, 1348, 0.33838844299316406, 4.406962871551514, 118, 1347, 0.9987877, 2.0, 0.20454545454545456, 0.34027010202407837, 0.3442190472375263, 0.0, 0.0, 'Random', 0.001
45, 1470, 0.3555159568786621, 4.763153314590454, 122, 1469, 0.9986779, 2.0, 0.24444444444444444, 0.3560775816440582, 0.3444825702243381, 0.0, 0.0, 'Random', 0.001
46, 1521, 0.1613481044769287, 4.925113916397095, 51, 1520, 0.998632, 1.0, 0.2608695652173913, 0.35719797015190125, 0.3447589919618938, 0.0, 0.0, 'Random', 0.001
47, 1617, 0.2777073383331299, 5.2034828662872314, 96, 1616, 0.9985456, 2.0, 0.2978723404255319, 0.34891316294670105, 0.3448473785785919, 0.0, 0.0, 'Random', 0.001
48, 1640, 0.0681765079498291, 5.272295713424683, 23, 1639, 0.9985249, 0.0, 0.2916666666666667, 0.3426753878593445, 0.3448021287719409, 0.0, 0.0, 'Random', 0.001
49, 1663, 0.0863645076751709, 5.359341144561768, 23, 1662, 0.9985042, 0.0, 0.2857142857142857, 0.3496741056442261, 0.34490155687137525, 0.0, 0.0, 'Random', 0.001
50, 1686, 0.09924554824829102, 5.46006965637207, 23, 1685, 0.9984835, 0.0, 0.28, 0.35762831568717957, 0.3451560920476913, 0.0, 0.0, 'Random', 0.001
51, 1709, 0.0922844409942627, 5.55348801612854, 23, 1708, 0.9984628, 0.0, 0.27450980392156865, 0.34214532375335693, 0.3450970573752534, 0.0, 0.0, 'Random', 0.001
52, 1778, 0.3045463562011719, 5.858725309371948, 69, 1777, 0.9984007, 1.0, 0.28846153846153844, 0.35981616377830505, 0.34538011711377364, 0.0, 0.0, 'Random', 0.001
53, 1801, 0.1085352897644043, 5.9680516719818115, 23, 1800, 0.99838, 0.0, 0.2830188679245283, 0.3388942778110504, 0.34525774278730714, 0.0, 0.0, 'Random', 0.001
54, 1822, 0.07937455177307129, 6.048151254653931, 21, 1821, 0.9983611, 0.0, 0.2777777777777778, 0.33513519167900085, 0.34507028813715335, 0.0, 0.0, 'Random', 0.001
