1, 24, 0.08411216735839844, 0.0841224193572998, 23, 23, 0.9999793, 0.0, 0.0, 0.343315452337265, 0.343315452337265, 0.0, 0.0, 'Random', 0.001
2, 91, 0.20775246620178223, 0.2925276756286621, 67, 90, 0.999919, 1.0, 0.5, 0.35319074988365173, 0.3482531011104584, 0.0, 0.0, 'Random', 0.001
3, 114, 0.06912779808044434, 0.3623030185699463, 23, 113, 0.9998983, 0.0, 0.3333333333333333, 0.3401496708393097, 0.34555195768674213, 0.0, 0.0, 'Random', 0.001
4, 232, 0.43648552894592285, 0.7994177341461182, 118, 231, 0.9997921, 2.0, 0.75, 0.3448157012462616, 0.345367893576622, 0.0, 0.0, 'Random', 0.001
5, 255, 0.07058954238891602, 0.8706793785095215, 23, 254, 0.9997714, 0.0, 0.6, 0.3357892632484436, 0.34345216751098634, 0.0, 0.0, 'Random', 0.001
6, 278, 0.0806283950805664, 0.9517350196838379, 23, 277, 0.9997507, 0.0, 0.5, 0.3546569049358368, 0.3453196237484614, 0.0, 0.0, 'Random', 0.001
7, 301, 0.06832599639892578, 1.0207173824310303, 23, 300, 0.99973, 0.0, 0.42857142857142855, 0.3422253727912903, 0.34487758789743694, 0.0, 0.0, 'Random', 0.001
8, 322, 0.06406879425048828, 1.0851798057556152, 21, 321, 0.9997111, 0.0, 0.375, 0.33786243200302124, 0.344000693410635, 0.0, 0.0, 'Random', 0.001
9, 343, 0.06443333625793457, 1.15028977394104, 21, 342, 0.9996922, 0.0, 0.3333333333333333, 0.3442775309085846, 0.3440314531326294, 0.0, 0.0, 'Random', 0.001
10, 366, 0.07471346855163574, 1.2256569862365723, 23, 365, 0.9996715, 0.0, 0.3, 0.3636671006679535, 0.3459950178861618, 0.0, 0.0, 'Random', 0.001
11, 389, 0.08040857315063477, 1.306734323501587, 23, 388, 0.9996508, 0.0, 0.2727272727272727, 0.3524515926837921, 0.34658197923140094, 0.0, 0.0, 'Random', 0.001
12, 412, 0.07130122184753418, 1.3786849975585938, 23, 411, 0.9996301, 0.0, 0.25, 0.3427393138408661, 0.34626175711552304, 0.0, 0.0, 'Random', 0.001
13, 435, 0.0710301399230957, 1.4503304958343506, 23, 434, 0.9996094, 0.0, 0.23076923076923078, 0.3335864543914795, 0.3452867338290581, 0.0, 0.0, 'Random', 0.001
14, 458, 0.0930335521697998, 1.5439999103546143, 23, 457, 0.9995887, 0.0, 0.21428571428571427, 0.3467549681663513, 0.34539160771029337, 0.0, 0.0, 'Random', 0.001
15, 481, 0.07187962532043457, 1.6166932582855225, 23, 480, 0.999568, 0.0, 0.2, 0.35362640023231506, 0.3459405938784281, 0.0, 0.0, 'Random', 0.001
16, 504, 0.08091998100280762, 1.6984691619873047, 23, 503, 0.9995473, 0.0, 0.1875, 0.3452921509742737, 0.3459000661969185, 0.0, 0.0, 'Random', 0.001
17, 571, 0.264448881149292, 1.9637103080749512, 67, 570, 0.999487, 1.0, 0.23529411764705882, 0.3648921549320221, 0.3470172478872187, 0.0, 0.0, 'Random', 0.001
18, 642, 0.21347403526306152, 2.177839756011963, 71, 641, 0.9994231, 1.0, 0.2777777777777778, 0.3682772219181061, 0.34819835755560136, 0.0, 0.0, 'Random', 0.001
19, 665, 0.07744503021240234, 2.256505012512207, 23, 664, 0.9994024, 0.0, 0.2631578947368421, 0.3506971299648285, 0.3483298718929291, 0.0, 0.0, 'Random', 0.001
20, 688, 0.07612848281860352, 2.333383321762085, 23, 687, 0.9993817, 0.0, 0.25, 0.3656631112098694, 0.3491965338587761, 0.0, 0.0, 'Random', 0.001
21, 786, 0.3175370693206787, 2.6516306400299072, 98, 785, 0.9992935, 2.0, 0.3333333333333333, 0.36111706495285034, 0.34976417819658917, 0.0, 0.0, 'Random', 0.001
